Fecha,Año ISO,Semana ISO,Provincia,Zona,Operación,Total Propiedades
22-02-2026,2026,8,Baleares (Illes),Menorca,alquiler,120
22-02-2026,2026,8,Baleares (Illes),Mallorca,alquiler,3250
22-02-2026,2026,8,Baleares (Illes),Ibiza,alquiler,1025
22-02-2026,2026,8,Baleares (Illes),Formentera,alquiler,14
22-02-2026,2026,8,Baleares (Illes),*(Toda la provincia)*,alquiler,4409
22-02-2026,2026,8,Badajoz,Área de Mérida,alquiler,93
22-02-2026,2026,8,Badajoz,Tierra de Barros - Tierras de Zafra,alquiler,52
22-02-2026,2026,8,Badajoz,Tentudía,alquiler,11
22-02-2026,2026,8,Badajoz,Llanos de Olivenza,alquiler,0
22-02-2026,2026,8,Badajoz,Jerez de los Caballeros,alquiler,11
22-02-2026,2026,8,Badajoz,Don Benito-Siberia-Serena,alquiler,35
22-02-2026,2026,8,Badajoz,Campiña sur,alquiler,4
22-02-2026,2026,8,Badajoz,Badajoz-Alburquerque,alquiler,190
22-02-2026,2026,8,Badajoz,*(Toda la provincia)*,alquiler,396
22-02-2026,2026,8,Ávila,Área de Ávila,alquiler,140
22-02-2026,2026,8,Ávila,Valle del Tormes,alquiler,9
22-02-2026,2026,8,Ávila,Valle del Tiétar,alquiler,53
22-02-2026,2026,8,Ávila,Burgohondo - Cebreros - El Tiemblo,alquiler,26
22-02-2026,2026,8,Ávila,Arévalo,alquiler,7
22-02-2026,2026,8,Ávila,*(Toda la provincia)*,alquiler,235
22-02-2026,2026,8,Asturias,Área de Oviedo,alquiler,695
22-02-2026,2026,8,Asturias,Área de Gijón,alquiler,385
22-02-2026,2026,8,Asturias,Área de Avilés,alquiler,137
22-02-2026,2026,8,Asturias,Oriente,alquiler,126
22-02-2026,2026,8,Asturias,Narcea,alquiler,18
22-02-2026,2026,8,Asturias,Nalón,alquiler,31
22-02-2026,2026,8,Asturias,Eo-Navia,alquiler,49
22-02-2026,2026,8,Asturias,Caudal,alquiler,42
22-02-2026,2026,8,Asturias,*(Toda la provincia)*,alquiler,1483
22-02-2026,2026,8,Almería,Área de Almería,alquiler,444
22-02-2026,2026,8,Almería,Valle de Almanzora,alquiler,41
22-02-2026,2026,8,Almería,Poniente,alquiler,352
22-02-2026,2026,8,Almería,Parque Natural Cabo de Gata - Níjar,alquiler,99
22-02-2026,2026,8,Almería,Los Vélez,alquiler,7
22-02-2026,2026,8,Almería,Levante,alquiler,417
22-02-2026,2026,8,Almería,Filabres,alquiler,8
22-02-2026,2026,8,Almería,Campo de Tabernas,alquiler,8
22-02-2026,2026,8,Almería,Bajo Almanzora,alquiler,69
22-02-2026,2026,8,Almería,Alpujarras,alquiler,12
22-02-2026,2026,8,Almería,*(Toda la provincia)*,alquiler,1457
22-02-2026,2026,8,Alicante,Vinalopó Mitjà,alquiler,76
22-02-2026,2026,8,Alicante,Marina Baixa,alquiler,1140
22-02-2026,2026,8,Alicante,Marina Alta,alquiler,1337
22-02-2026,2026,8,Alicante,L'Alcoià,alquiler,66
22-02-2026,2026,8,Alicante,L'Alacantí,alquiler,1598
22-02-2026,2026,8,Alicante,Comtat,alquiler,3
22-02-2026,2026,8,Alicante,Baix Vinalopó,alquiler,598
22-02-2026,2026,8,Alicante,Baix Segura,alquiler,1488
22-02-2026,2026,8,Alicante,Alt Vinalopó,alquiler,18
22-02-2026,2026,8,Alicante,*(Toda la provincia)*,alquiler,6324
22-02-2026,2026,8,Albacete,Sierra de Alcaraz-Segura,alquiler,3
22-02-2026,2026,8,Albacete,La Manchuela,alquiler,7
22-02-2026,2026,8,Albacete,La Mancha,alquiler,13
22-02-2026,2026,8,Albacete,Corredor de Almansa,alquiler,8
22-02-2026,2026,8,Albacete,Centro,alquiler,175
22-02-2026,2026,8,Albacete,Campo de Hellín,alquiler,8
22-02-2026,2026,8,Albacete,*(Toda la provincia)*,alquiler,214
22-02-2026,2026,8,Álava,Zuya,alquiler,1
22-02-2026,2026,8,Álava,Vitoria-Gasteiz,alquiler,79
22-02-2026,2026,8,Álava,Salvatierra,alquiler,0
22-02-2026,2026,8,Álava,Laguardia-Rioja Alavesa,alquiler,4
22-02-2026,2026,8,Álava,Campezo- Montaña Alavesa,alquiler,0
22-02-2026,2026,8,Álava,Añana,alquiler,0
22-02-2026,2026,8,Álava,Ayala,alquiler,2
22-02-2026,2026,8,Álava,*(Toda la provincia)*,alquiler,86
22-02-2026,2026,8,A Coruña,Área de Ferrol,alquiler,328
22-02-2026,2026,8,A Coruña,Área de A Coruña,alquiler,492
22-02-2026,2026,8,A Coruña,Xallas,alquiler,2
22-02-2026,2026,8,A Coruña,Terra de Soneira,alquiler,4
22-02-2026,2026,8,A Coruña,Terra de Melide,alquiler,4
22-02-2026,2026,8,A Coruña,Santiago,alquiler,345
22-02-2026,2026,8,A Coruña,Ortegal,alquiler,20
22-02-2026,2026,8,A Coruña,Ordes,alquiler,12
22-02-2026,2026,8,A Coruña,O Sar,alquiler,1
22-02-2026,2026,8,A Coruña,Noia,alquiler,27
22-02-2026,2026,8,A Coruña,Muros,alquiler,6
22-02-2026,2026,8,A Coruña,Miño - Betanzos,alquiler,31
22-02-2026,2026,8,A Coruña,Fisterra,alquiler,41
22-02-2026,2026,8,A Coruña,Eume,alquiler,18
22-02-2026,2026,8,A Coruña,Bergantiños,alquiler,56
22-02-2026,2026,8,A Coruña,Barbanza,alquiler,54
22-02-2026,2026,8,A Coruña,Arzúa,alquiler,2
22-02-2026,2026,8,A Coruña,A Barcala,alquiler,0
22-02-2026,2026,8,A Coruña,*(Toda la provincia)*,alquiler,1443
